HSA #,HSA City,State,Resident Population (1996),"Acute Care Hospital Beds per 1,000 Residents (1996)","Hospital-based Registered Nurses per 1,000 Residents (1996)","FTE Hospital Employees per 1,000 Residents (1996)","Total Physicians per 100,000 Residents (1996)","Primary Care Physicians per 100,000 Residents (1996)","Total Specialists per 100,000 Residents (1996)","Allergists/ Immunologists per 100,000 Residents (1996)","Anesthesiologists per 100,000 Residents (1996)","Cardiologists per 100,000 Residents (1996)","Cardiovascular/ Thoracic Surgeons per 100,000 Residents (1996)","Critical Care Physicians per 100,000 Residents (1996)","Dermatologists per 100,000 Residents (1996)","Emergency Medicine Physicians per 100,000 Residents (1996)","Endocrinologists per 100,000 Residents (1996)","Family Practice Physicians per 100,000 Residents (1996)","General Surgeons per 100,000 Residents (1996)","Gastroenterologists per 100,000 Residents (1996)","Hematologists/ Oncologists per 100,000 Residents (1996)","Infectious Disease Specialists per 100,000 Residents (1996)","Internal Medicine Physicians per 100,000 Residents (1996)","Neonatologists per 100,000 Residents (1996)","Nephrologists per 100,000 Residents (1996)","Neurosurgeons per 100,000 Residents (1996)","Neurologists per 100,000 Residents (1996)","Obstetrician/ Gynecologists per 100,000 Residents (1996)","Ophthalmologists per 100,000 Residents (1996)","Orthopedic Surgeons per 100,000 Residents (1996)","Otolaryngologists per 100,000 Residents (1996)","Pathologists per 100,000 Residents (1996)","Pediatricians per 100,000 Residents (1996)","Plastic & Reconstructive Surgeons per 100,000 Residents (1996)","Psychiatrists per 100,000 Residents (1996)","Pulmonologists per 100,000 Residents (1996)","Radiologists per 100,000 Residents (1996)","Radiation Oncologists per 100,000 Residents (1996)","Physical Medicine/ Rehabilitation Physicians per 100,000 Residents (1996)","Rheumatologists per 100,000 Residents (1996)","Urologists per 100,000 Residents (1996)","Vascular Surgeons per 100,000 Residents (1996)"
50020,Enumclaw,WA,47549,1.5332,2.0337,8.2976,113.99695735,43.7918857304,69.0228229676,0.2038754319,5.7541597416,3.5331029951,0.8731742456,0.10771,1.1764467478,6.5176649409,0.3298971312,30.4745046565,6.6989227614,1.2193135342,0.7278402137,0.2519415773,8.3191717217,0.0758982767,0.2700242063,0.4807921512,1.0019740978,6.2208000086,3.6712487553,7.5099792552,2.0471009005,0.86489,4.9247343881,1.0273861736,3.2399813827,0.4929116517,3.85869,0.5014536841,0.6455543585,0.2469976253,2.3518734038,0.3017955237
50022,Everett,WA,275776,1.1518,1.5937,6.5309,144.0903589986,55.5174224125,87.1629722221,1.1014533409,9.6719766965,5.5804686102,0.7077742557,0.30147,2.5308790372,3.229936562,0.5795637291,35.4742582047,4.5192904474,2.9763733234,2.6731458934,0.2373586517,14.2554492577,0.046990121,1.1782083528,0.7999020037,2.5151643653,6.7110614468,4.032003559,5.9212925066,1.877200711,2.44169,6.1913210926,1.2213519112,5.8676438086,2.1631756949,5.27333,1.2855626156,2.1334236184,0.9363951479,1.8817667611,0.9474548489
50023,Federal Way,WA,82347,1.3294,2.0584,8.4887,176.0488994213,73.1867576768,101.4940984143,0.3763725072,10.6697527563,2.8607696621,0.9707607724,0.17176,3.1493620037,5.1274345169,1.2002752926,37.1162277064,7.6945262985,1.2876444476,1.1931981247,0.4805533008,23.3273237508,0.1636799411,0.4622761685,0.6408156014,1.9053049673,10.5189635727,4.0437636646,7.3746586311,2.2437185164,2.03515,12.5570826132,2.3106498367,11.4455833957,2.2523438441,7.93287,0.5365748789,1.5447513137,0.3777899832,2.0169943821,0.4866237591
50024,Forks,WA,7801,3.804,4.7764,27.7956,203.8897157747,87.2924027495,113.8082431166,0.5440427888,12.2905733429,1.8611794805,2.0414072413,0.1106,1.2441854301,3.8448965025,0.5986039453,51.401883907,31.3181378455,1.3024957978,1.5544939623,0.6267267368,35.8614640876,0.1031837936,0.569889481,1.0623646201,1.5852089452,7.5493995633,6.7564822496,7.219520162,2.5690748974,2.09789,3.968763615,1.2159147435,5.9803107553,0.7387199078,5.25362,0.7129374676,1.5636731358,0.4666222399,3.2131575355,0.6471322424
50025,Goldendale,WA,6778,4.9803,3.4395,13.3389,168.8698443959,78.1760903619,88.0271602838,0.3194187884,8.4742094371,1.4689560853,0.5429553957,0.0684,0.9097646139,4.759083511,0.4092711756,66.7533730779,12.0275752811,0.9290179902,0.6488758444,0.1880417628,9.7257423641,0.2521897194,0.3311540687,1.1328159437,1.3770218812,10.6829510024,5.6322149934,8.8039966599,3.0181365424,2.94416,3.3191846105,1.0183549437,4.9568342081,0.5252276036,4.61093,0.2704557079,0.6231842142,0.3094305558,4.2647913119,0.4422551327
50026,Grand Coulee,WA,5445,5.1748,4.8347,21.9334,171.3363170511,69.8273731316,99.4587306008,0.8196873503,8.7982274296,2.8773928377,0.4942178485,0.09901,1.2132208393,5.0499448337,0.6075663704,56.8757755418,20.0439838088,1.5087040134,1.3108553955,0.3367709969,11.5426285884,0.2823578676,0.5465234716,1.2194037232,1.3703643291,7.6327835155,3.3088066163,12.0078279496,2.4188750045,2.0234,3.5243392826,1.1807664855,5.612742733,0.8138315263,6.81818,0.6637537294,0.9600157347,0.6166024177,1.5512724815,0.8009297132
50027,Ilwaco,WA,8913,3.6002,5.8824,23.2034,356.380108888,115.3700867178,240.0247869433,0.9165147841,28.3389276155,2.8294613724,1.2866654769,0.2619,2.6354647367,34.6252555538,0.9234995354,80.7376936702,13.9083048672,1.9941113231,1.3485942834,0.4755561569,22.0680693611,0.8591138273,0.643871963,3.809278169,2.9302400016,54.4544141154,16.4378533898,17.6316727018,6.7926758215,5.84934,16.3528229164,4.4423983532,14.7387442827,1.2432623963,13.15627,0.7258177803,1.7775821071,0.5825413631,6.1729247513,7.7137849093
50028,Kennewick,WA,73733,2.2433,2.8077,10.2882,166.8406813163,69.4487169052,95.7444000809,0.6709014445,7.6683620076,4.2359568634,0.9331407625,0.03827,2.5639872306,7.0206788396,0.1145800269,36.8762996514,6.6235578336,3.6566762687,1.0877218647,0.1040192488,24.395135903,0.5300081808,0.1418653492,1.1439388806,1.3387490179,10.4137044282,6.4088080659,7.2705804091,3.6045370581,2.04224,9.0892554005,1.1416687004,3.0241570957,1.1859844473,8.87173,1.5327906067,0.9252417211,0.1390466318,3.9315351999,0.3200286019
50029,Kirkland,WA,163496,1.2054,2.2092,8.4367,199.7871031058,68.8886990544,129.9052246088,1.502590405,13.4389188998,6.5453421454,2.1356803284,0.06054,4.1234052143,6.9526648182,1.217424577,35.3627379671,7.492344715,4.6288131121,2.7047591955,0.619971346,21.10633658,0.2428165205,0.6523712822,1.119453653,2.6032755905,11.7063300666,6.8078648362,10.1785708657,3.7759205466,3.42587,12.0559234229,2.1215314081,11.123000059,2.5859776249,7.26055,0.8710241643,2.374443174,1.0267990011,3.1459719489,0.4944344796
50031,Longview,WA,102862,1.9932,3.2697,12.6575,180.169576332,64.803071601,114.2572242539,0.2078880849,13.7449599483,3.5038067913,1.0073958326,0.04474,2.4522528611,11.40475938,0.3270633332,36.4780298083,8.4208472147,2.3014307117,1.2910120402,0.1520949802,16.325522617,0.1803404149,0.2388067077,0.8909117402,1.6733283712,14.3935748669,4.9282168886,6.8347125375,4.7337704567,2.98896,12.2333696364,1.6535528828,7.300511236,1.2880551235,6.14767,1.8611873202,0.4029255591,0.2379466466,2.9362820034,2.7526334
50033,Monroe,WA,32093,1.8713,1.631,7.0027,109.2781746997,41.7772972919,66.3405108409,0.4958473561,6.7802598581,1.9927245299,0.6590488935,0.10318,1.2043214148,2.2687237571,0.3578276117,31.9638534238,3.3199830414,1.3096340777,1.0664343497,0.2221371101,6.6872739675,0.0676788044,0.3894166598,0.4553219347,1.0845515471,9.0758536938,2.7432462894,9.5918093206,1.392353292,1.38037,3.3505098731,0.891705095,3.6389618444,0.8180789337,3.02258,0.4523382189,1.0629074648,0.3802771613,1.34272796,0.4315894428
50034,Morton,WA,6211,4.0831,4.4856,18.7062,257.4308535889,114.3815460307,143.3869694165,0.9743476919,16.9102316657,2.7824484937,0.9351772554,0.32421,2.0610946224,8.7918764147,0.8978120169,81.8013556837,9.1833171075,2.0171562155,1.8337504626,0.3707654736,24.8877300446,0.3568536759,0.9992991722,1.7580224139,2.6687806718,17.7842500031,7.6244515027,12.5781486924,4.1647103385,2.73972,9.4385705091,2.0501251611,21.5615041264,1.7102049079,21.90079,0.7851980533,1.5665016212,0.842447811,3.8068242053,1.069167575
50035,Moses Lake,WA,37377,1.7866,2.1545,9.9051,155.3699476081,69.1967265826,83.1538639911,2.5775937311,8.2439522011,1.4332236251,0.7301121776,0.0506,0.6641492184,5.2878019593,0.3170717128,32.9583579942,7.1682763533,0.8288996735,0.7813852465,0.1662381378,27.9200102537,0.0954899825,0.252575481,0.9568329607,0.6730002574,8.9538749417,9.9429672624,7.8798920621,3.5263893289,1.29948,9.4940092902,0.7955082596,2.8859536873,0.482416089,7.12664,0.352076714,0.7172240954,0.2801115364,3.0595775077,0.7288661253
50036,Mount Vernon,WA,104795,1.6792,2.7325,10.6481,211.6698924486,70.4707279034,140.1102766701,1.2374121152,15.8831031445,4.2661761589,2.0314127829,0.12954,2.5153354601,11.0690516662,0.2586164723,48.2353387937,10.0783863632,2.4708978263,3.08262964,0.1839678245,14.6935494691,0.0731500653,0.3853765599,0.9986048805,2.614461382,19.8070582312,5.3740956526,14.6066807533,5.0583679081,7.60898,8.0979871206,2.8281089998,11.4589924183,1.3056129946,11.239,1.8683465795,1.0224688302,0.2915249424,4.5431505934,0.6314292818
50039,Olympia,WA,218760,1.6767,1.8601,8.1917,157.9149610371,56.8739963314,100.0272871332,1.1356992474,10.9620797398,3.31146763,0.7025420835,0.05397,2.3797337745,7.2122078104,1.1307006606,35.4816654893,5.0713351883,2.416867435,2.3537664443,0.1166557307,12.5362176821,0.0743592556,1.4990427788,1.6784925433,3.078239948,7.9908059694,4.9574773176,5.2998258204,2.8385111312,1.52289,8.8157607541,1.1901464784,7.4117773009,1.6555080218,6.53425,1.1679300221,1.2350879303,1.1590125052,2.9413182329,1.0693779128
50040,Omak,WA,16921,3.0734,2.7588,9.7438,197.8392281974,107.3967497733,93.0952975028,5.7636178011,12.988923195,1.2237043233,0.9942924209,0.06043,0.6995868382,3.2078083595,0.3019032871,97.0119002485,11.4820318404,0.8388099698,0.7583502395,0.1401020645,10.5095378385,0.1067218331,0.1983960428,1.24366115,0.6842986621,6.9203140061,3.4758438575,6.5493284759,2.7594867851,1.83332,2.1743929047,1.045424147,3.1267309994,0.4039512692,28.0433,0.3714647218,0.9569684528,0.2028118298,1.7870083286,0.9370426848
50041,Othello,WA,16785,3.4401,2.7094,11.9829,154.360230654,62.4398595147,88.971174045,0.5493409811,8.4363163077,2.1569511011,0.5261602702,0.05668,0.8262820751,8.0394147009,0.3379707301,40.9713255917,11.0434485923,1.0087833996,0.8986799773,0.2169478674,13.8385043675,0.1684444025,0.4036475995,1.0937435352,0.8540412244,13.4533570334,6.8071820456,6.7932450327,2.5460256425,1.3067,8.3709366145,1.0282701216,3.5159355083,0.7363183391,3.91405,0.3561061655,0.900504006,0.3783924134,2.8007879749,0.5878087839
50042,Pasco,WA,49394,2.2529,2.2485,9.3046,138.7508321387,52.1585368149,85.0855396888,0.4522313452,9.3439496851,3.3388208065,0.7887967907,0.04186,2.1953532653,3.2778481888,0.1313574611,29.0060985802,7.471511573,1.1390681011,1.9647370117,0.096315164,14.1586221979,0.3147074853,0.141354253,2.3800819685,2.1022859157,13.0338064821,5.7028302857,4.5837781796,3.001977221,1.0036,8.9619956588,2.3118683752,3.6570629886,0.7709656219,3.65314,0.3413720065,0.7871986233,0.1442808664,1.900186709,0.2834409758
50044,Port Angeles,WA,57936,2.6867,2.7581,12.4353,260.46417034,105.2496314413,156.1728220162,2.4495695892,21.904871431,2.2775600624,1.7050311523,0.1803,2.640136823,11.3537888972,0.4954304918,66.217774664,11.3633542481,1.0210707015,2.1481238877,0.5008048225,23.2644992779,0.2415465198,0.4344255965,1.567202357,3.063666702,17.1523428296,9.2543754058,15.7884986152,5.5296551905,4.6325,18.4440858608,1.8841474476,17.7114515695,0.5719368581,16.42558,1.5925162764,4.6983199648,0.3371012694,4.680266177,0.4871533063
50045,Port Townsend,WA,25860,2.505,3.2677,11.9627,264.684966208,108.4988939344,157.3870083956,0.9594017014,15.8967442506,1.9822862604,1.5952378105,0.33929,2.3728514109,18.3608146737,0.8260478932,68.2460591394,19.6751416526,1.7053756046,1.6143784017,0.8233445429,24.7796004906,0.2804784685,0.5405224239,1.2898851444,6.0084381196,14.8270918878,5.5646467827,9.6633034912,3.7034458082,7.72451,17.27709198,2.1220040743,17.9801856887,1.0357867311,20.66364,0.6444585205,1.8668596111,0.4395628325,8.1218530769,0.8146777094
50046,Prosser,WA,12285,2.3831,3.6012,14.3123,131.3037333433,58.3440346752,70.2721693645,0.5395754816,6.3749209914,2.1764156495,0.9771451469,0.03542,0.7709477898,3.7576799423,0.1374081363,49.9406508809,10.9346986582,0.8871154838,0.6687637703,0.052770375,6.7168521419,0.3932574927,0.5718018797,1.2706780726,0.7805368502,8.4995521131,2.3274454538,6.2809240246,2.1297314097,1.2288,3.369621656,1.0429530362,3.1699676519,0.8748265248,4.48332,0.1013518833,1.0182781437,0.2137215975,2.797295294,0.2408660063
50047,Pullman,WA,28533,1.5332,1.9115,7.108,129.9734183102,66.4223719155,63.2909308694,0.1034047206,1.9326540303,0.8028754468,0.4694310862,0.02274,0.3153223866,3.5906147003,0.1066961362,33.4509896139,4.6946791229,4.3777233614,0.348286683,0.0899130445,18.4242570644,0.0721174022,0.1469634179,0.4269619781,0.4299487981,6.1203378668,1.7580622132,9.2256527289,0.8121826199,5.47613,13.1033011913,0.3193464091,10.3948743379,0.1876635384,3.65088,0.1882652163,0.2174120744,0.164965343,0.6386977782,0.3357424997
50048,Puyallup,WA,198546,1.7297,2.1135,11.1598,156.8997355539,55.2640432728,100.4435314423,0.3531511664,11.0733066482,2.8071738569,1.1921535144,0.29502,2.2190426388,5.9916083225,0.3933128667,36.2521748932,5.3935469484,1.9494371245,2.2968672643,0.3609295432,10.4783645913,0.255731827,0.366882039,1.3691075329,2.7511448147,8.7931254699,6.7410981955,8.2436218167,3.3987433373,1.61633,8.2471347863,1.5407381872,5.6786441935,2.1599597507,5.91254,0.8325890146,2.0163116976,1.6794047647,2.5249360536,0.6519217219
50050,Renton,WA,225988,1.2689,1.8407,8.4879,150.1920986345,57.0770167284,91.9239480857,0.4528458694,7.8892973122,3.3266669664,0.9672119068,0.34814,2.0789289425,4.1524193389,1.1284208915,34.1434997059,5.9995636396,2.5349278811,2.1748071676,0.5470899991,14.5268508917,0.1325263039,0.8295251472,0.9238976984,1.8456474249,10.2496661865,4.3754374874,6.4783185507,3.4740784753,1.78634,8.1428087839,1.8936750496,7.4537178789,1.1279875812,5.2081,0.5481660344,1.5049599953,0.432772979,2.1292775365,0.7105302138
50051,Republic,WA,5817,2.7858,3.238,15.2192,171.1286131839,62.4056758737,107.5489620963,0.4746673706,8.1488729567,2.385302231,0.8180242066,0.08647,0.8993909375,20.5900451488,0.5015278583,52.6475820457,6.5988956484,1.4715849088,1.0865117427,0.3127734447,7.7910775577,0.4832287904,0.4962515249,1.0599264339,1.0643200715,6.2860878237,3.8870104377,6.4147849707,2.1288413113,1.63754,2.3521612884,1.1923918773,4.2673160141,0.7262375137,5.85435,0.5210135829,0.7499294243,0.5234153774,1.3470339518,0.7896793388
50052,Richland,WA,52335,1.9638,2.5944,9.494,171.304227813,56.2605677491,114.240905429,2.6213247713,11.9311681939,6.9249642377,0.9973031152,0.048,3.0260136148,6.5918768838,0.1406476296,27.8826428679,7.5529372228,2.9977849175,1.6339402508,0.1144623434,14.1534542021,2.4920500255,0.1579384565,1.5718020584,2.9470666042,12.6746369848,3.3771012283,8.6261979706,2.3204184188,2.00671,14.0783710144,1.6464999546,7.7790428643,3.9266046122,9.15546,0.2264579481,2.645085385,0.1482479575,3.0384667427,0.2851872288
50053,Ritzville,WA,2122,6.3029,5.0471,17.4553,172.9595295465,83.0311851287,88.1074868017,0.9635356976,9.9791717224,2.6565762137,0.7311279377,0.15908,1.2314184546,6.4228052608,0.5131045701,68.7364196607,6.7787336329,1.3099237949,0.9739017319,0.369901878,10.1133707646,0.4996891406,0.5852193023,1.5096292296,1.5543532613,10.9288020264,3.9199424746,7.119840876,3.2225979452,2.43977,5.5995433832,1.7085544958,5.7047313739,0.7314220334,7.07916,0.5915343356,0.9805105287,0.6506289522,1.7915001519,0.8670935842
50054,Seattle,WA,913466,1.9031,3.118,12.7193,258.2103509521,99.1148021093,159.2478562519,2.0603004374,15.4067253,5.3446036245,1.1984335329,0.33979,4.3687968233,8.98629333,2.1076413886,49.3028834415,7.4543030969,4.4240268981,4.6101178321,2.1861650568,29.3289329763,0.639706282,1.8364393243,1.9033844824,5.3679113813,10.9807140442,5.8364424622,9.0444383854,3.52892516,6.22711,21.0980874829,2.4344098932,22.6832369826,2.3835550894,13.30432,1.8783852503,3.7523562764,1.4715544892,3.7364554469,0.8581158368
50056,Shelton,WA,34674,2.8055,2.9504,12.0379,219.5704875918,80.3150318812,138.1216008496,0.9116280126,15.5881829946,2.1435238241,0.7962635136,0.11925,1.8622353693,26.1293478991,0.866283228,53.4929175452,10.9111935379,1.7076640996,1.6233226451,0.2415611024,14.380176604,0.1438695077,0.9165850119,1.9454310778,2.3339560831,12.115345372,7.1581128145,11.8381775125,3.3465556656,1.87289,13.7247991471,1.6776733697,9.7501571354,1.116854321,9.31866,0.7184464309,1.2857181114,0.7116440811,2.8681859576,0.9200390016
50058,South Bend,WA,11369,2.6743,2.9947,13.442,191.80286602,77.4185214553,112.5624692504,0.6221155171,12.5124579094,1.5812596128,0.6527816676,0.04281,1.3260527213,13.676125312,0.6367661164,66.1876864162,13.467612678,1.2403116464,1.1523206552,0.1537798838,7.5558369273,0.0552876778,0.6564319828,1.4801479979,1.6970661856,21.435299265,4.9250075447,6.9518919204,2.6133462259,1.74471,5.3870490408,1.0834914141,4.9899836182,0.7715971345,5.71353,0.5179126091,0.9338571231,0.4977588722,3.0660052483,0.7016466483
50059,Spokane,WA,464258,2.1732,2.5768,9.6161,167.298900379,60.3036073795,105.9731956156,1.1865222603,8.8731507572,6.4085343142,0.7893745545,0.18502,2.353298412,7.920159838,1.1016248752,37.1361130187,5.6082293577,2.8964527263,2.2005455139,0.7582365241,17.3327434451,0.7752298251,1.3091560899,1.425166597,2.7576060388,7.858825744,3.7251580943,6.5440766747,2.8526933332,3.14851,5.9914441566,1.4650199399,10.4571830663,1.6922859969,8.75973,1.3126276668,1.2907718375,1.5015028827,1.7552125915,1.0363419997
50060,Sunnyside,WA,39348,1.6207,2.2474,8.7018,154.3164200413,71.4871079594,79.7883811867,0.2698129015,3.9595231229,1.6747120715,1.3032342045,0.02482,0.5380465938,3.3770108476,0.2188200637,55.9768669419,11.4466152288,0.691675247,0.7069698405,0.1080227857,15.1862180742,0.1328527883,2.8980098078,1.0889850548,0.6039170653,10.5585036517,2.2878903659,8.0728182678,3.4463340974,2.94831,3.6604791844,0.8635243382,5.313299448,0.4816322504,8.98465,0.1408575754,0.7430038994,0.3041555235,4.1858427305,0.2901725121
50061,Tacoma,WA,481689,1.8429,2.231,9.1384,188.1401063565,61.5288010592,125.6942379865,1.1505167162,12.6441118352,4.5408238102,1.1377049202,1.05877,2.4316184195,7.1999526476,1.0670468292,34.6779366151,6.1533917662,2.9557383766,2.8352745031,1.0335181577,15.5341239992,0.9648501213,1.0536734765,1.2668078743,3.175846029,10.7246889004,4.4514518103,8.6010395819,2.6494129855,3.16944,11.1005964,2.4670114691,14.2014350505,2.572598746,10.37078,0.9141174886,2.0937148982,0.9583972815,3.246102684,1.5183941784
50062,Tonasket,WA,9080,3.615,3.8303,12.1205,193.6987908269,105.0868703214,86.7011071692,1.1867292876,13.2181049351,1.3868205537,1.0439071816,0.08612,0.7776782682,4.4265230248,0.3792006507,98.1110146325,10.1912420516,1.0083285369,0.9622375726,0.1446506251,6.7010090415,0.1270319875,0.2063741429,1.515968969,0.753383047,8.3961019379,3.9274881635,8.2121387108,3.2215797676,2.06104,2.4132038233,1.2877304865,3.4621887219,0.4932308119,10.85681,0.4027475652,1.0988411091,0.1980322207,1.8926402101,1.0702415104
50063,Toppenish,WA,14115,2.6933,2.4588,10.3785,118.6648739489,52.5031764862,62.748351593,0.2288783584,3.3120699089,2.2937644373,0.8097898636,0.01351,0.497319122,4.5645593091,0.2608669941,30.8993631039,3.5791478766,0.7429848416,0.9284865699,0.0728848339,17.6997766084,0.133435052,0.5209943728,1.2537360742,0.5473644892,17.9964354918,2.5754896623,3.675429967,1.4996408223,0.68713,5.8579409357,0.9263449924,3.2838818662,0.4717636584,2.45512,0.0680119224,0.7926049473,0.4471481197,2.1366404893,0.3331978229
50064,Vancouver,WA,333231,1.623,2.8539,9.4287,187.0925078169,67.1135530371,118.8743533352,0.3872070639,12.1762613816,5.4575643664,0.5496869512,0.05999,3.6582046675,6.4092991927,1.371871594,27.4869399813,8.3810896186,2.9128434397,1.9607237313,0.3219960941,26.4720713181,0.3781993989,0.8459706286,1.9781430391,4.0390416274,12.2040228432,6.8464285908,6.6049777939,2.6497238949,3.24271,13.2077959294,1.5625490148,10.4810744474,2.8442657997,6.11732,0.7741491225,0.8344781693,1.1609592362,2.6441335915,0.7639387011
50065,Walla Walla,WA,64860,2.7747,2.6634,10.5884,200.1353874313,73.9796435275,125.2198449256,1.5470580363,15.6888363522,1.7767724393,0.5513755086,1.32594,2.9430170094,12.0057983025,0.1730555264,27.7611198238,6.6874129281,3.9892433549,2.6758877007,0.1315969116,31.9818139383,0.1127700358,0.1514761217,4.2189890161,4.3396578641,10.7044737347,5.5549503374,9.4032054983,3.3656863638,4.74546,13.8857070875,0.6010396725,9.2072446957,0.2458663735,10.91228,2.5208056363,2.9480358466,1.3579905743,3.9816952584,0.2365313704
50066,Wenatchee,WA,106772,2.0044,2.4038,9.4725,183.7017862032,64.6445337571,118.0049732142,1.1757455122,15.0300891962,3.6862105711,1.1127199392,0.05305,2.9131741847,7.3732115243,0.9972241951,43.2400608368,5.1784910813,3.6530408721,3.5484139393,0.1243303211,15.2418079851,0.0634302189,0.1480960462,1.9329202227,2.1291063832,10.4374941016,6.2995567564,9.9093639334,4.5923177559,4.84934,6.7506121622,1.3265551158,8.9540168798,1.0531898457,6.2163,1.7491298186,2.8702550058,0.1305207655,2.967191484,1.5118155478
50067,White Salmon,WA,13194,2.8156,3.7253,13.4434,157.8628290411,70.7488956794,84.9691120737,0.3175087393,8.6934567819,1.9846455367,1.6106031824,0.05296,1.2815823295,6.0410933716,0.613833048,54.1279074663,7.8122128756,2.0618297012,0.780309817,0.2479897161,13.4635331789,0.3065047659,0.4227452491,1.052390545,1.4892151398,9.1226743099,5.3538646154,8.1122556666,1.8102214346,2.00032,4.0429191394,0.8326513995,6.0124214195,0.7750131753,5.94181,0.3489838757,0.5005992156,0.4341424995,2.2424466683,0.4380832502
50068,Yakima,WA,167767,2.2042,2.633,10.1655,162.5420121028,58.6240202693,102.8225626442,0.6506138836,6.145340153,6.0806668604,1.7287492169,0.03037,1.3185339054,12.0245330153,0.6359755695,37.9867571809,6.085183144,1.8521311237,2.3427407908,0.0762038978,13.3535141169,0.5231547858,1.2024810169,2.2935030667,1.3633236488,10.2430351078,4.577227903,6.7689875672,2.8922466165,1.54937,7.7552234643,1.8388073044,8.4460675241,1.2118293287,5.83389,0.0905137826,1.8796279153,1.1628744761,3.7820460576,0.5872795757
51001,Beckley,WV,106565,3.8679,3.7838,14.4577,186.9869200541,64.3520314593,121.6532670967,0.16153095,8.4327793389,5.5305634591,1.6495238814,0.11061,1.1527625991,8.5583054374,0.3219725452,32.1789238795,14.697522637,4.3917974331,2.9451703769,0.847506175,22.5677792593,1.0349678469,2.3184836546,1.2675894277,1.4454078958,15.1353472765,4.5511640405,5.99497146,3.3965372989,4.95596,9.210179954,1.5188193887,7.2330878958,3.1423862388,8.94634,1.5356796743,1.8921213036,0.8225290133,4.3460018022,0.1686952712
51002,Berkeley Springs,WV,11882,2.9685,3.8097,11.6712,180.4811180822,67.8936269998,111.5607655592,0.9999749349,8.2283394879,3.306432408,1.7957456276,0.27566,1.5022055849,11.386801978,0.2777752557,41.8051249372,12.2203030629,1.4507797437,1.3447004971,0.4837604946,17.5399573132,0.309204781,0.5262993151,1.1318438253,2.880259798,13.1625364471,10.0108944378,6.2284969698,3.3274983766,2.94724,8.450000951,1.1958077906,7.3813672475,1.2143283877,5.531,0.6131859505,1.0697696753,0.861814476,3.2158353445,0.0945677073
